"","ID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con"
"13235","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","细心","","","new","1","new","740","1","NA_Positive_ability"
"13236","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","智慧","","","new","1","new","819","1","NA_Positive_ability"
"13237","phase_016_subj_9","Female","SRET","RJ_formal1","self","Positive","ability","聪明","","","old","3","old","1743","1","self_Positive_ability"
"13238","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","ability","聪明","","","self","j","self","537","1","_Positive_ability"
"13239","phase_016_subj_9","Female","SRET","RJ_formal1","self","Positive","morality","淡泊","","","old","2","familiar","1571","1","self_Positive_morality"
"13240","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","淡泊","","","self","f","friend","800","0","_Positive_morality"
"13241","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","morality","孝顺","","","new","3","old","1604","0","NA_Positive_morality"
"13242","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","孝顺","","",NA,"f","friend","2064",NA,"_Positive_morality"
"13243","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","morality","拜金","","","new","1","new","693","1","NA_Negative_morality"
"13244","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","干练","","","new","1","new","870","1","NA_Positive_ability"
"13245","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","morality","义气","","","new","1","new","665","1","NA_Positive_morality"
"13246","phase_016_subj_9","Female","SRET","RJ_formal1","self","Positive","morality","仁厚","","","old","3","old","1035","1","self_Positive_morality"
"13247","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","仁厚","","","self","f","friend","1199","0","_Positive_morality"
"13248","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","不端","","","old","3","old","1394","1","friend_Negative_morality"
"13249","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","morality","不端","","","friend","j","self","474","0","_Negative_morality"
"13250","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","morality","高洁","","","old","1","new","5971","0","friend_Positive_morality"
"13251","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","废物","","","new","1","new","665","1","NA_Negative_ability"
"13252","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","贪污","","","old","3","old","1424","1","friend_Negative_morality"
"13253","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","morality","贪污","","","friend","f","friend","2282","1","_Negative_morality"
"13254","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","morality","侠义","","","new","1","new","736","1","NA_Positive_morality"
"13255","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","morality","龌龊","","","new","1","new","1081","1","NA_Negative_morality"
"13256","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","ability","毛糙","","","old","3","old","3819","1","self_Negative_ability"
"13257","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","ability","毛糙","","","self","j","self","878","1","_Negative_ability"
"13258","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","小人","","","old","1","new","1247","0","friend_Negative_morality"
"13259","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","morality","诡诈","","","new","1","new","946","1","NA_Negative_morality"
"13260","phase_016_subj_9","Female","SRET","SRET_math_calculate","","","","","6*0= ?","0","","0","0","1689","1","__"
"13261","phase_016_subj_9","Female","SRET","SRET_math_calculate","","","","","7+1= ?","8","","8","8","1762","1","__"
"13262","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","morality","慈悲","","","new","1","new","771","1","NA_Positive_morality"
"13263","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","morality","淫乱","","","new","1","new","568","1","NA_Negative_morality"
"13264","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","中用","","","new","1","new","864","1","NA_Positive_ability"
"13265","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","morality","仁爱","","","old","1","new","2624","0","friend_Positive_morality"
"13266","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","ability","肯干","","","old","1","new","772","0","friend_Positive_ability"
"13267","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","卑鄙","","","old","1","new","1235","0","friend_Negative_morality"
"13268","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","驽钝","","","new","1","new","1060","1","NA_Negative_ability"
"13269","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","奸险","","","old","2","familiar","2749","1","friend_Negative_morality"
"13270","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","morality","奸险","","","friend","f","friend","699","1","_Negative_morality"
"13271","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","低劣","","","old","1","new","858","0","friend_Negative_morality"
"13272","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","ability","努力","","","old","3","old","1246","1","friend_Positive_ability"
"13273","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","ability","努力","","","friend","j","self","586","0","_Positive_ability"
"13274","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","粗心","","","new","1","new","2710","1","NA_Negative_ability"
"13275","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","morality","混账","","","new","1","new","700","1","NA_Negative_morality"
"13276","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","ability","迂拙","","","old","1","new","883","0","friend_Negative_ability"
"13277","phase_016_subj_9","Female","SRET","RJ_formal1","self","Positive","morality","勤恳","","","old","3","old","1074","1","self_Positive_morality"
"13278","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","勤恳","","","self","f","friend","1022","0","_Positive_morality"
"13279","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","思辨","","","new","1","new","2338","1","NA_Positive_ability"
"13280","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","morality","缺德","","","old","1","new","870","0","self_Negative_morality"
"13281","phase_016_subj_9","Female","SRET","RJ_formal1","self","Positive","ability","刻苦","","","old","3","old","1383","1","self_Positive_ability"
"13282","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","ability","刻苦","","","self","f","friend","1087","0","_Positive_ability"
"13283","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","ability","自律","","","old","3","old","2313","1","friend_Positive_ability"
"13284","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","ability","自律","","","friend","f","friend","664","1","_Positive_ability"
"13285","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","morality","刻薄","","","old","3","old","3571","1","self_Negative_morality"
"13286","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","morality","刻薄","","","self","f","friend","704","0","_Negative_morality"
"13287","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","笨蛋","","","new","1","new","1063","1","NA_Negative_ability"
"13288","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","犹豫","","","new","1","new","1212","1","NA_Negative_ability"
"13289","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","周到","","","new","1","new","1638","1","NA_Positive_ability"
"13290","phase_016_subj_9","Female","SRET","RJ_formal1","self","Positive","morality","坦荡","","","old","1","new","873","0","self_Positive_morality"
"13291","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","morality","爱国","","","old","3","old","1883","1","friend_Positive_morality"
"13292","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","爱国","","","friend","f","friend","1114","1","_Positive_morality"
"13293","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","morality","礼貌","","","new","1","new","1157","1","NA_Positive_morality"
"13294","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","畏难","","","new","1","new","2161","1","NA_Negative_ability"
"13295","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","ability","庸碌","","","old","1","new","739","0","self_Negative_ability"
"13296","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","morality","善心","","","old","1","new","988","0","friend_Positive_morality"
"13297","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","morality","无私","","","old","3","old","1308","1","friend_Positive_morality"
"13298","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","无私","","","friend","f","friend","919","1","_Positive_morality"
"13299","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","歹毒","","","old","1","new","761","0","friend_Negative_morality"
"13300","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","拙笨","","","new","1","new","1030","1","NA_Negative_ability"
"13301","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","昏庸","","","new","1","new","672","1","NA_Negative_ability"
"13302","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","morality","廉正","","","new","1","new","2203","1","NA_Positive_morality"
"13303","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","ability","依靠","","","old","1","new","611","0","friend_Negative_ability"
"13304","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","ability","短浅","","","old","3","old","2320","1","self_Negative_ability"
"13305","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","ability","短浅","","","self","j","self","258","1","_Negative_ability"
"13306","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","morality","无赖","","","new","1","new","1319","1","NA_Negative_morality"
"13307","phase_016_subj_9","Female","SRET","RJ_formal1","self","Positive","morality","谦逊","","","old","2","familiar","5453","1","self_Positive_morality"
"13308","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","谦逊","","","self","f","friend","1120","0","_Positive_morality"
"13309","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","morality","利己","","","old","3","old","1349","1","self_Negative_morality"
"13310","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","morality","利己","","","self","j","self","3295","1","_Negative_morality"
"13311","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","高明","","","new","1","new","1520","1","NA_Positive_ability"
"13312","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","morality","善良","","","new","2","familiar","1564","0","NA_Positive_morality"
"13313","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","善良","","",NA,"f","friend","468",NA,"_Positive_morality"
"13314","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","坚持","","","new","1","new","1119","1","NA_Positive_ability"
"13315","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","ability","业余","","","new","1","new","719","1","NA_Negative_ability"
"13316","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","ability","无敌","","","old","1","new","698","0","friend_Positive_ability"
"13317","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","ability","才尽","","","old","2","familiar","2750","1","friend_Negative_ability"
"13318","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","ability","才尽","","","friend","f","friend","1233","1","_Negative_ability"
"13319","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","ability","迟钝","","","old","1","new","988","0","self_Negative_ability"
"13320","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","morality","诚信","","","old","3","old","1099","1","friend_Positive_morality"
"13321","phase_016_subj_9","Female","SRET","RJ_formal_2","","Positive","morality","诚信","","","friend","f","friend","1741","1","_Positive_morality"
"13322","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","ability","无助","","","old","2","familiar","2046","1","self_Negative_ability"
"13323","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","ability","无助","","","self","f","friend","746","0","_Negative_ability"
"13324","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Positive","morality","好心","","","old","1","new","1215","0","friend_Positive_morality"
"13325","phase_016_subj_9","Female","SRET","RJ_formal1","self","Negative","morality","背叛","","","old","1","new","1205","0","self_Negative_morality"
"13326","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","贪腐","","","old","1","new","2805","0","friend_Negative_morality"
"13327","phase_016_subj_9","Female","SRET_end","SRET_end","","","","","","","","0","","4069","","__"
"13328","phase_016_subj_9","Female","SRET","RJ_formal1","friend","Negative","morality","狡狯","","","old","3","old","2792","1","friend_Negative_morality"
"13329","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","morality","狡狯","","","friend","f","friend","1397","1","_Negative_morality"
"13330","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Positive","ability","高效","","","new","1","new","834","1","NA_Positive_ability"
"13331","phase_016_subj_9","Female","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","3","old","3766","1","self_Positive_ability"
"13332","phase_016_subj_9","Female","SRET","RJ_formal_2","","Negative","morality","黑心","","","self","j","self","1247","1","_Negative_morality"
"13333","phase_016_subj_9","Female","SRET","RJ_formal1",NA,"Negative","morality","自私","","","new","1","new","5824","1","NA_Negative_morality"
