"","subj_idx","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","friend_name","con","ID"
"11001",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","狡狯","","","friend","j","friend","238","1","黄","_Negative_morality","phase_015_subj_2"
"11002",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","无知","","","new","3","old","1405","0","黄","NA_Negative_ability","phase_015_subj_2"
"11003",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","无知","","",NA,"j","friend","184",NA,"黄","_Negative_ability","phase_015_subj_2"
"11004",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","贪腐","","","new","1","new","1461","1","黄","NA_Negative_morality","phase_015_subj_2"
"11005",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","ability","上进","","","old","3","old","981","1","黄","friend_Positive_ability","phase_015_subj_2"
"11006",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","上进","","","friend","j","friend","559","1","黄","_Positive_ability","phase_015_subj_2"
"11007",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","屈才","","","new","1","new","1852","1","黄","NA_Negative_ability","phase_015_subj_2"
"11008",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","ability","中用","","","old","3","old","1877","1","黄","self_Positive_ability","phase_015_subj_2"
"11009",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","中用","","","self","f","self","282","1","黄","_Positive_ability","phase_015_subj_2"
"11010",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","善良","","","new","3","old","857","0","黄","NA_Positive_morality","phase_015_subj_2"
"11011",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","善良","","",NA,"f","self","340",NA,"黄","_Positive_morality","phase_015_subj_2"
"11012",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","畏难","","","new","1","new","1261","1","黄","NA_Negative_ability","phase_015_subj_2"
"11013",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","morality","淡泊","","","old","3","old","1287","1","黄","friend_Positive_morality","phase_015_subj_2"
"11014",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","淡泊","","","friend","j","friend","483","1","黄","_Positive_morality","phase_015_subj_2"
"11015",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","君子","","","old","3","old","799","1","黄","self_Positive_morality","phase_015_subj_2"
"11016",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","君子","","","self","f","self","257","1","黄","_Positive_morality","phase_015_subj_2"
"11017",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","ability","专注","","","old","3","old","1264","1","黄","friend_Positive_ability","phase_015_subj_2"
"11018",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","专注","","","friend","j","friend","176","1","黄","_Positive_ability","phase_015_subj_2"
"11019",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","morality","文明","","","old","1","new","1825","0","黄","friend_Positive_morality","phase_015_subj_2"
"11020",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","仁厚","","","new","1","new","1967","1","黄","NA_Positive_morality","phase_015_subj_2"
"11021",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","贪污","","","old","2","familiar","1709","1","黄","self_Negative_morality","phase_015_subj_2"
"11022",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","贪污","","","self","f","self","570","1","黄","_Negative_morality","phase_015_subj_2"
"11023",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","ability","昏庸","","","old","2","familiar","1494","1","黄","friend_Negative_ability","phase_015_subj_2"
"11024",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","昏庸","","","friend","f","self","296","0","黄","_Negative_ability","phase_015_subj_2"
"11025",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","差生","","","new","1","new","744","1","黄","NA_Negative_ability","phase_015_subj_2"
"11026",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","博识","","","new","2","familiar","1854","0","黄","NA_Positive_ability","phase_015_subj_2"
"11027",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","博识","","",NA,"f","self","392",NA,"黄","_Positive_ability","phase_015_subj_2"
"11028",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","ability","稳健","","","old","2","familiar","2247","1","黄","friend_Positive_ability","phase_015_subj_2"
"11029",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","稳健","","","friend","f","self","283","0","黄","_Positive_ability","phase_015_subj_2"
"11030",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","morality","守法","","","old","3","old","1531","1","黄","friend_Positive_morality","phase_015_subj_2"
"11031",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","守法","","","friend","j","friend","191","1","黄","_Positive_morality","phase_015_subj_2"
"11032",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","ability","刻苦","","","old","2","familiar","2231","1","黄","friend_Positive_ability","phase_015_subj_2"
"11033",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","刻苦","","","friend","f","self","576","0","黄","_Positive_ability","phase_015_subj_2"
"11034",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","坚持","","","new","1","new","1004","1","黄","NA_Positive_ability","phase_015_subj_2"
"11035",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","怠惰","","","new","3","old","1497","0","黄","NA_Negative_ability","phase_015_subj_2"
"11036",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","怠惰","","",NA,"j","friend","201",NA,"黄","_Negative_ability","phase_015_subj_2"
"11037",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","ability","智慧","","","old","2","familiar","1351","1","黄","friend_Positive_ability","phase_015_subj_2"
"11038",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","智慧","","","friend","f","self","204","0","黄","_Positive_ability","phase_015_subj_2"
"11039",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","勤奋","","","new","1","new","2589","1","黄","NA_Positive_ability","phase_015_subj_2"
"11040",801783599631310848,12,"Male","SRET_end","SRET_end","","","","","","","","0","","2023","","黄","__","phase_015_subj_2"
"11041",718592959586500608,389,"Male","SRET_EW","EW_instructions","","","","","","","","0","","90659","","陈","__",NA
"11042",718592959586500608,389,"Male","SRET_EW","EW_practice","friend","Positive","morality","忠实","","","","j","yes","1067","","陈","friend_Positive_morality",NA
"11043",718592959586500608,389,"Male","SRET_EW","EW_practice","self","Negative","ability","刻板","","","","f","no","1284","","陈","self_Negative_ability",NA
"11044",718592959586500608,389,"Male","SRET_EW","EW_practice","self","Positive","ability","严谨","","","","j","yes","1269","","陈","self_Positive_ability",NA
"11045",718592959586500608,389,"Male","SRET_EW","EW_practice","friend","Negative","morality","徇私","","","","f","no","1056","","陈","friend_Negative_morality",NA
"11046",718592959586500608,389,"Male","SRET_EW","prac_instructions","","","","","","","","0","","29382","","陈","__",NA
"11047",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","morality","坚贞","","","","j","yes","984","","陈","self_Positive_morality",NA
"11048",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","ability","务实","","","","j","yes","832","","陈","friend_Positive_ability",NA
"11049",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","morality","说谎","","","","f","no","1247","","陈","self_Negative_morality",NA
"11050",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","ability","迷糊","","","","f","no","1190","","陈","friend_Negative_ability",NA
"11051",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","morality","罪恶","","","","f","no","1389","","陈","friend_Negative_morality",NA
"11052",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","morality","小人","","","","f","no","1289","","陈","friend_Negative_morality",NA
"11053",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","ability","稳健","","","","j","yes","1005","","陈","friend_Positive_ability",NA
"11054",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","ability","草率","","","","f","no","1585","","陈","friend_Negative_ability",NA
"11055",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","ability","短视","","","","f","no","932","","陈","self_Negative_ability",NA
"11056",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","morality","慈悲","","","","j","yes","1258","","陈","self_Positive_morality",NA
"11057",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","morality","无私","","","","j","yes","1076","","陈","friend_Positive_morality",NA
"11058",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","morality","高尚","","","","j","yes","1277","","陈","friend_Positive_morality",NA
"11059",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","ability","高明","","","","j","yes","936","","陈","self_Positive_ability",NA
"11060",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","morality","慷慨","","","","j","yes","894","","陈","self_Positive_morality",NA
"11061",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","morality","君子","","","","j","yes","790","","陈","self_Positive_morality",NA
"11062",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","morality","狡狯","","","","f","no","1155","","陈","self_Negative_morality",NA
"11063",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","morality","礼貌","","","","j","yes","811","","陈","self_Positive_morality",NA
"11064",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","ability","屈才","","","","f","no","878","","陈","self_Negative_ability",NA
"11065",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","morality","腐败","","","","f","no","1075","","陈","self_Negative_morality",NA
"11066",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","morality","仁厚","","","","j","yes","911","","陈","friend_Positive_morality",NA
"11067",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","ability","细心","","","","j","yes","1200","","陈","self_Positive_ability",NA
"11068",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","ability","懂行","","","","j","yes","1087","","陈","friend_Positive_ability",NA
"11069",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","ability","拖延","","","","f","no","1366","","陈","friend_Negative_ability",NA
"11070",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","ability","娴熟","","","","j","yes","1137","","陈","self_Positive_ability",NA
"11071",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","morality","忠勇","","","","j","yes","1198","","陈","self_Positive_morality",NA
"11072",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","ability","智慧","","","","j","yes","763","","陈","friend_Positive_ability",NA
"11073",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","morality","刻薄","","","","f","no","1108","","陈","self_Negative_morality",NA
"11074",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","morality","利己","","","","j","yes","1280","","陈","self_Negative_morality",NA
"11075",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","ability","能干","","","","j","yes","586","","陈","friend_Positive_ability",NA
"11076",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","ability","中用","","","","j","yes","841","","陈","friend_Positive_ability",NA
"11077",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","ability","愚痴","","","","f","no","1075","","陈","friend_Negative_ability",NA
"11078",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","ability","博识","","","","j","yes","882","","陈","self_Positive_ability",NA
"11079",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","morality","偏私","","","","f","no","1214","","陈","self_Negative_morality",NA
"11080",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","ability","沉着","","","","j","yes","836","","陈","self_Positive_ability",NA
"11081",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","morality","失信","","","","f","no","1133","","陈","self_Negative_morality",NA
"11082",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","ability","逞强","","","","f","no","1338","","陈","self_Negative_ability",NA
"11083",718592959586500608,389,"Male","SRET","EW_formal","self","Positive","morality","义气","","","","j","yes","813","","陈","self_Positive_morality",NA
"11084",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","ability","迟钝","","","","f","no","682","","陈","friend_Negative_ability",NA
"11085",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","morality","龌龊","","","","f","no","838","","陈","self_Negative_morality",NA
"11086",718592959586500608,389,"Male","SRET","EW_formal","friend","Positive","morality","仁爱","","","","j","yes","1205","","陈","friend_Positive_morality",NA
"11087",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","morality","不仁","","","","f","no","1182","","陈","friend_Negative_morality",NA
"11088",718592959586500608,389,"Male","SRET","EW_formal","friend","Negative","ability","无助","","","","f","no","1053","","陈","friend_Negative_ability",NA
"11089",718592959586500608,389,"Male","SRET","EW_formal","self","Negative","ability","拖拉","","","","f","no","1094","","陈","self_Negative_ability",NA
